date,quarter,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity,department_finishing ,department_sweing
03-08-15,Quarter2,Sunday,9,0.931506849,0.307588076,0.05358533,0.217592593,0.0125,0,0,0,52,0.582663539,0,1
03-08-15,Quarter2,Sunday,10,0.863013699,0.366240805,0.05773722,0.231481481,0.008333333,0,0,0,50,0.526333223,0,1
03-08-15,Quarter2,Sunday,2,0.863013699,0.255516841,0.040134936,0.185185185,0.008333333,0,0,0.5,45,0.525976927,0,1
03-08-15,Quarter2,Sunday,6,0.726027397,0.39701897,0.054753049,0.097222222,0.006388889,0,0,0.5,38,0.414253241,0,1
03-08-15,Quarter2,Sunday,8,0.726027397,0.533875339,0.037583254,0.259259259,0,0,0,0.5,56,0.413679765,0,1
03-08-15,Quarter2,Sunday,5,0.589041096,0.463027487,0.030749935,0.273148148,0.006388889,0,0,0.5,59,0.300348262,0,1
03-08-15,Quarter2,Sunday,8,0.726027397,0.019357336,0,0.037037037,0,0,0,0,8,0.244980465,0,0
03-08-15,Quarter2,Sunday,10,0.863013699,0,0,0.037037037,0,0,0,0,8,0.233820574,0,0
03-08-15,Quarter2,Sunday,6,0.726027397,0,0,0.037037037,0,0,0,0,8,0.043045162,0,0
03-09-15,Quarter2,Monday,11,1,0,0,0,0.266666667,0,0,0,8,0.819773623,0,0
03-09-15,Quarter2,Monday,12,1,0.032907472,0,0,0.3,0,0,0,9,0.754746044,0,0
03-09-15,Quarter2,Monday,5,0.726027397,0.02013163,0,0,0.8,0,0,0,12,0.711192446,0,0
03-09-15,Quarter2,Monday,4,0.931506849,0.463027487,0.046665513,0.270833333,0.018055556,0,0,0,58,0.695520925,0,1
03-09-15,Quarter2,Monday,1,0.931506849,0.463027487,0.057174985,0.275462963,0.018055556,0,0,0,59,0.695499202,0,1
03-09-15,Quarter2,Monday,9,0.931506849,0,0,0,1,0,0,0,15,0.684868154,0,0
03-09-15,Quarter2,Monday,3,1,0.526519551,0.041691895,0.199074074,0.013888889,0,0,0.5,58,0.639580993,0,1
03-09-15,Quarter2,Monday,12,1,0.239256678,0.048957703,0.157407407,0.0175,0,0,0,34,0.639084266,0,1
03-09-15,Quarter2,Monday,11,1,0.164730933,0.015439841,0.131944444,0.013888889,0,0,0,58,0.638669871,0,1
03-09-15,Quarter2,Monday,3,1,0.032907472,0,0,0.4,0,0,0,12,0.633462169,0,0
03-09-15,Quarter2,Monday,4,0.931506849,0.02013163,0,0,0.266666667,0,0,0,8,0.633429276,0,0
03-09-15,Quarter2,Monday,1,0.931506849,0.02013163,0,0,0.266666667,0,0,0,8,0.632503593,0,0
03-09-15,Quarter2,Monday,9,0.931506849,0.307588076,0.051595883,0.240740741,0.0125,0,0,0,52,0.582690174,0,1
03-09-15,Quarter2,Monday,2,0.863013699,0.255516841,0.035334314,0.212962963,0.008333333,0,0,0.5,45,0.526439483,0,1
03-09-15,Quarter2,Monday,10,0.863013699,0.366240805,0.068160194,0.231481481,0.008333333,0,0,0,50,0.526333223,0,1
03-09-15,Quarter2,Monday,2,0.863013699,0.019357336,0,0,0.333333333,0,0,0,10,0.506121931,0,0
03-09-15,Quarter2,Monday,6,0.794520548,0.39701897,0.054580054,0.175925926,0.009722222,0,0,0.5,38,0.470555696,0,1
03-09-15,Quarter2,Monday,8,0.794520548,0.533875339,0.041216158,0.259259259,0.007222222,0,0,0.5,56,0.469945758,0,1
03-09-15,Quarter2,Monday,5,0.726027397,0.463027487,0.039745697,0.273148148,0.006388889,0,0,0.5,59,0.41312955,0,1
03-09-15,Quarter2,Monday,7,0.589041096,0.533875339,0.050211919,0.25462963,0,0,0,0.5,55,0.300998978,0,1
03-09-15,Quarter2,Monday,10,0.863013699,0,0,0,0.266666667,0,0,0,8,0.274701019,0,0
03-09-15,Quarter2,Monday,8,0.794520548,0.019357336,0,0,0.266666667,0,0,0,8,0.034234722,0,0
03-10-15,Quarter2,Tuesday,12,1,0.032907472,0,0.041666667,0,0,0,0,9,0.773959331,0,0
03-10-15,Quarter2,Tuesday,5,0.726027397,0.02013163,0,0.055555556,0,0,0,0,12,0.761995927,0,0
03-10-15,Quarter2,Tuesday,1,0.931506849,0.463027487,0.068073696,0.273148148,0.020833333,0,0,0,59,0.751473414,0,1
03-10-15,Quarter2,Tuesday,3,1,0.032907472,0,0.055555556,0,0,0,0,12,0.7451394,0,0
03-10-15,Quarter2,Tuesday,4,0.931506849,0.02013163,0,0.037037037,0,0,0,0,8,0.730626059,0,0
03-10-15,Quarter2,Tuesday,1,0.931506849,0.02013163,0,0.037037037,0,0,0,0,8,0.729700376,0,0
03-10-15,Quarter2,Tuesday,4,0.931506849,0.463027487,0.047746735,0.226851852,0.018055556,0,0,0,59,0.695112749,0,1
03-10-15,Quarter2,Tuesday,9,0.931506849,0,0,0.069444444,0,0,0,0,15,0.66306525,0,0
03-10-15,Quarter2,Tuesday,12,1,0.239256678,0.046233025,0.157407407,0.0175,0,0,0,34,0.639084266,0,1
03-10-15,Quarter2,Tuesday,3,1,0.526519551,0.032696134,0.268518519,0.0175,0,0,0.5,58,0.638711976,0,1
03-10-15,Quarter2,Tuesday,11,1,0.164730933,0.014618113,0.131944444,0.013888889,0,0,0,58,0.638669871,0,1
03-10-15,Quarter2,Tuesday,11,1,0,0,0.037037037,0,0,0,0,8,0.591524471,0,0
03-10-15,Quarter2,Tuesday,10,0.931506849,0.366240805,0.064830032,0.231481481,0.009444444,0,0,0,50,0.582929803,0,1
03-10-15,Quarter2,Tuesday,9,0.931506849,0.307588076,0.053931321,0.240740741,0.0125,0,0,0,52,0.582690174,0,1
03-10-15,Quarter2,Tuesday,2,0.863013699,0.019357336,0,0.037037037,0,0,0,0,8,0.572094511,0,0
03-10-15,Quarter2,Tuesday,8,0.863013699,0.533875339,0.039918692,0.263888889,0.008333333,0,0,0.5,57,0.526427122,0,1
03-10-15,Quarter2,Tuesday,6,0.863013699,0.39701897,0.051033648,0.175925926,0.008333333,0,0,0.5,38,0.526135295,0,1
03-10-15,Quarter2,Tuesday,2,0.863013699,0.255516841,0.041389153,0.208333333,0.011111111,0,0,0.5,45,0.525915793,0,1
03-10-15,Quarter2,Tuesday,5,0.794520548,0.463027487,0.043292103,0.273148148,0.007222222,0,0,0.5,59,0.469520194,0,1
03-10-15,Quarter2,Tuesday,7,0.726027397,0.533875339,0.043984084,0.263888889,0.006944444,0,0,0.5,57,0.447370161,0,1
03-10-15,Quarter2,Tuesday,8,0.794520548,0.019357336,0,0.037037037,0,0,0,0,8,0.368679054,0,0
03-10-15,Quarter2,Tuesday,7,0.589041096,0.019357336,0,0.037037037,0,0,0,0,8,0.368679054,0,0
03-10-15,Quarter2,Tuesday,10,0.863013699,0,0,0.037037037,0,0,0,0,8,0.186126721,0,0
03-11-15,Quarter2,Wednesday,12,1,0.032907472,0,0.083333333,0,0,0,0,9,0.777161545,0,0
03-11-15,Quarter2,Wednesday,11,1,0,0,0.092592593,0,0,0,0,10,0.722114782,0,0
03-11-15,Quarter2,Wednesday,2,0.931506849,0.019357336,0,0.074074074,0,0,0,0,8,0.660363381,0,0
03-11-15,Quarter2,Wednesday,4,0.931506849,0.02013163,0,0.074074074,0,0,0,0,8,0.653640036,0,0
03-11-15,Quarter2,Wednesday,1,0.931506849,0.02013163,0,0.074074074,0,0,0,0,8,0.652868633,0,0
03-11-15,Quarter2,Wednesday,12,1,0.239256678,0.020326961,0.157407407,0.0175,0,0,0,34,0.639084266,0,1
03-11-15,Quarter2,Wednesday,3,1,0.526519551,0.031787908,0.268518519,0.0175,0,0,0.5,58,0.638711976,0,1
03-11-15,Quarter2,Wednesday,11,1,0.164730933,0.024219358,0.131944444,0.013888889,0,0,0,58,0.638669871,0,1
03-11-15,Quarter2,Wednesday,3,1,0.032907472,0,0.074074074,0,0,0,0,8,0.623555317,0,0
03-11-15,Quarter2,Wednesday,5,0.863013699,0.02013163,0,0.055555556,0,0,0,0,12,0.592224607,0,0
03-11-15,Quarter2,Wednesday,10,0.931506849,0.366240805,0.072398581,0.231481481,0.009444444,0,0,0,50,0.582929803,0,1
03-11-15,Quarter2,Wednesday,9,0.931506849,0.307588076,0.012542168,0.194444444,0.0125,0,0,0,52,0.582635839,0,1
03-11-15,Quarter2,Wednesday,2,0.931506849,0.255516841,0.041994637,0.208333333,0.0125,0,0,0.5,45,0.582402858,0,1
03-11-15,Quarter2,Wednesday,1,0.931506849,0.463027487,0.057174985,0.273148148,0.0125,0,0,0,59,0.582301481,0,1
03-11-15,Quarter2,Wednesday,4,0.931506849,0.463027487,0.045584292,0.273148148,0.0125,0,0,0,59,0.582301481,0,1
03-11-15,Quarter2,Wednesday,5,0.863013699,0.463027487,0.042902863,0.268518519,0.008333333,0,0,0.5,58,0.526485351,0,1
03-11-15,Quarter2,Wednesday,8,0.863013699,0.533875339,0.039529452,0.263888889,0.008333333,0,0,0.5,57,0.526427122,0,1
03-11-15,Quarter2,Wednesday,6,0.863013699,0.39701897,0.048784707,0.175925926,0.011111111,0,0,0.5,38,0.526135295,0,1
03-11-15,Quarter2,Wednesday,7,0.794520548,0.533875339,0.040437678,0.263888889,0.007222222,0,0,0.5,57,0.470143182,0,1
03-11-15,Quarter2,Wednesday,10,0.931506849,0,0,0.037037037,0,0,0,0,8,0.445036207,0,0
03-11-15,Quarter2,Wednesday,8,0.863013699,0.019357336,0,0.037037037,0,0,0,0,8,0.441981922,0,0
03-11-15,Quarter2,Wednesday,7,0.794520548,0.019357336,0,0.037037037,0,0,0,0,8,0.441981922,0,0
03-11-15,Quarter2,Wednesday,9,0.931506849,0,0,0.069444444,0,0,0,0,15,0.306951148,0,0
03-11-15,Quarter2,Wednesday,6,0.863013699,0,0,0.027777778,0,0,0,0,6,0.181584449,0,0
